timestamp,meter_id,zone_id,meter_type,consumption_kwh,is_anomaly,anomaly_type,if_score,ae_score,ensemble_score,ensemble_flag,predicted_type,final_flag,fp_reason,confidence_label
2024-03-22 09:15:00,MTR_0032,zone_2,residential,0.3381,0,none,0.9207,0.1026,0.5526,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-22 09:30:00,MTR_0032,zone_2,residential,0.2941,0,none,0.9111,0.1124,0.5517,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 09:45:00,MTR_0032,zone_2,residential,0.3205,0,none,0.9154,0.0944,0.5459,1,UNKNOWN,0,Score 0.546 < threshold 0.55,LOW
2024-03-22 10:00:00,MTR_0032,zone_2,residential,0.2162,0,none,0.9167,0.068,0.5348,1,UNKNOWN,0,Score 0.535 < threshold 0.55,LOW
2024-03-22 10:15:00,MTR_0032,zone_2,residential,0.1778,0,none,0.9195,0.0367,0.5222,1,UNKNOWN,0,Score 0.522 < threshold 0.55,LOW
2024-03-22 10:30:00,MTR_0032,zone_2,residential,0.1815,0,none,0.8988,0.0608,0.5217,1,UNKNOWN,0,Score 0.522 < threshold 0.55,LOW
2024-03-22 10:45:00,MTR_0032,zone_2,residential,0.1759,0,none,0.9052,0.0528,0.5216,1,UNKNOWN,0,Score 0.522 < threshold 0.55,LOW
2024-03-22 11:00:00,MTR_0032,zone_2,residential,0.1765,0,none,0.8921,0.0606,0.518,1,UNKNOWN,0,Score 0.518 < threshold 0.55,LOW
2024-03-22 11:15:00,MTR_0032,zone_2,residential,0.1469,0,none,0.8996,0.0713,0.5269,1,UNKNOWN,0,Score 0.527 < threshold 0.55,LOW
2024-03-22 11:30:00,MTR_0032,zone_2,residential,0.1769,0,none,0.8954,0.0678,0.523,1,UNKNOWN,0,Score 0.523 < threshold 0.55,LOW
2024-03-22 11:45:00,MTR_0032,zone_2,residential,0.1429,0,none,0.9065,0.0767,0.5331,1,UNKNOWN,0,Score 0.533 < threshold 0.55,LOW
2024-03-22 12:00:00,MTR_0032,zone_2,residential,0.2003,0,none,0.9001,0.1055,0.5425,1,UNKNOWN,0,Score 0.543 < threshold 0.55,LOW
2024-03-22 12:15:00,MTR_0032,zone_2,residential,0.1745,0,none,0.8991,0.0915,0.5357,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-22 12:30:00,MTR_0032,zone_2,residential,0.2279,0,none,0.9062,0.0823,0.5354,1,UNKNOWN,0,Score 0.535 < threshold 0.55,LOW
2024-03-22 12:45:00,MTR_0032,zone_2,residential,0.1956,0,none,0.8954,0.0726,0.5251,1,UNKNOWN,0,Score 0.525 < threshold 0.55,LOW
2024-03-22 13:00:00,MTR_0032,zone_2,residential,0.1733,0,none,0.8938,0.1,0.5366,1,UNKNOWN,0,Score 0.537 < threshold 0.55,LOW
2024-03-22 13:15:00,MTR_0032,zone_2,residential,0.1643,0,none,0.8961,0.0741,0.5262,1,UNKNOWN,0,Score 0.526 < threshold 0.55,LOW
2024-03-22 13:30:00,MTR_0032,zone_2,residential,0.1636,0,none,0.8953,0.0682,0.5231,1,UNKNOWN,0,Score 0.523 < threshold 0.55,LOW
2024-03-22 13:45:00,MTR_0032,zone_2,residential,0.1746,0,none,0.8904,0.0741,0.5231,1,UNKNOWN,0,Score 0.523 < threshold 0.55,LOW
2024-03-22 14:00:00,MTR_0032,zone_2,residential,0.1623,0,none,0.8918,0.1221,0.5455,1,UNKNOWN,0,Score 0.545 < threshold 0.55,LOW
2024-03-22 14:15:00,MTR_0032,zone_2,residential,0.1672,0,none,0.8932,0.1208,0.5456,1,UNKNOWN,0,Score 0.546 < threshold 0.55,LOW
2024-03-22 14:30:00,MTR_0032,zone_2,residential,0.188,0,none,0.8943,0.098,0.536,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-22 14:45:00,MTR_0032,zone_2,residential,0.1526,0,none,0.9021,0.0845,0.5342,1,UNKNOWN,0,Score 0.534 < threshold 0.55,LOW
2024-03-22 15:00:00,MTR_0032,zone_2,residential,0.1939,0,none,0.8955,0.1879,0.5771,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-22 15:15:00,MTR_0032,zone_2,residential,0.1967,0,none,0.8877,0.1883,0.573,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 15:30:00,MTR_0032,zone_2,residential,0.1851,0,none,0.896,0.1317,0.552,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 15:45:00,MTR_0032,zone_2,residential,0.1931,0,none,0.8931,0.1375,0.5531,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:00:00,MTR_0032,zone_2,residential,0.2247,0,none,0.8966,0.2481,0.6048,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:15:00,MTR_0032,zone_2,residential,0.2142,0,none,0.8909,0.23,0.5935,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:30:00,MTR_0032,zone_2,residential,0.2282,0,none,0.8939,0.246,0.6023,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:45:00,MTR_0032,zone_2,residential,0.2342,0,none,0.8942,0.1803,0.573,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:00:00,MTR_0032,zone_2,residential,0.2829,0,none,0.9026,0.2859,0.6251,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:15:00,MTR_0032,zone_2,residential,0.257,0,none,0.9056,0.4355,0.6941,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:30:00,MTR_0032,zone_2,residential,0.2918,0,none,0.906,0.1387,0.5607,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:45:00,MTR_0032,zone_2,residential,0.2517,0,none,0.9047,0.281,0.6241,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:00:00,MTR_0032,zone_2,residential,0.3554,0,none,0.9364,0.3695,0.6813,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:15:00,MTR_0032,zone_2,residential,0.357,0,none,0.9278,0.1426,0.5745,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:30:00,MTR_0032,zone_2,residential,0.3912,0,none,0.935,0.0595,0.541,1,UNKNOWN,0,Score 0.541 < threshold 0.55,LOW
2024-03-22 18:45:00,MTR_0032,zone_2,residential,0.3408,0,none,0.9237,0.2669,0.6281,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-22 19:00:00,MTR_0032,zone_2,residential,0.3884,0,none,0.9306,0.1479,0.5784,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:15:00,MTR_0032,zone_2,residential,0.3392,0,none,0.9305,0.1728,0.5896,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:30:00,MTR_0032,zone_2,residential,0.4197,0,none,0.9452,0.119,0.5734,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:45:00,MTR_0032,zone_2,residential,0.3791,0,none,0.9442,0.1631,0.5927,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 20:00:00,MTR_0032,zone_2,residential,0.375,0,none,0.918,0.2406,0.6132,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 20:15:00,MTR_0032,zone_2,residential,0.4079,0,none,0.9329,0.2059,0.6058,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 20:30:00,MTR_0032,zone_2,residential,0.3778,0,none,0.9295,0.1614,0.5838,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 20:45:00,MTR_0032,zone_2,residential,0.3639,0,none,0.9207,0.1425,0.5705,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:00:00,MTR_0032,zone_2,residential,0.2868,0,none,0.9273,0.1306,0.5688,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:15:00,MTR_0032,zone_2,residential,0.3572,0,none,0.917,0.2382,0.6115,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:30:00,MTR_0032,zone_2,residential,0.3346,0,none,0.9163,0.2157,0.601,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:45:00,MTR_0032,zone_2,residential,0.3298,0,none,0.9125,0.1253,0.5582,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 22:00:00,MTR_0032,zone_2,residential,0.2351,0,none,0.911,0.0788,0.5365,1,UNKNOWN,0,Score 0.537 < threshold 0.55,LOW
2024-03-22 22:15:00,MTR_0032,zone_2,residential,0.213,0,none,0.9143,0.0943,0.5453,1,UNKNOWN,0,Score 0.545 < threshold 0.55,LOW
2024-03-22 22:30:00,MTR_0032,zone_2,residential,0.2298,0,none,0.9127,0.1151,0.5538,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-22 22:45:00,MTR_0032,zone_2,residential,0.2178,0,none,0.9074,0.0901,0.5397,1,UNKNOWN,0,Score 0.540 < threshold 0.55,LOW
2024-03-22 23:00:00,MTR_0032,zone_2,residential,0.1103,0,none,0.9395,0.0872,0.556,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-22 23:15:00,MTR_0032,zone_2,residential,0.1066,0,none,0.9163,0.0805,0.5402,1,UNKNOWN,0,Score 0.540 < threshold 0.55,LOW
2024-03-22 23:30:00,MTR_0032,zone_2,residential,0.1105,0,none,0.919,0.0672,0.5356,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-22 23:45:00,MTR_0032,zone_2,residential,0.1169,0,none,0.9126,0.0928,0.5437,1,UNKNOWN,0,Score 0.544 < threshold 0.55,LOW
2024-03-23 00:00:00,MTR_0032,zone_2,residential,0.0896,0,none,0.9385,0.0654,0.5456,1,UNKNOWN,0,Score 0.546 < threshold 0.55,LOW
2024-03-23 00:15:00,MTR_0032,zone_2,residential,0.1141,0,none,0.9634,0.3431,0.6843,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 00:30:00,MTR_0032,zone_2,residential,0.0986,0,none,0.933,0.1568,0.5837,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 00:45:00,MTR_0032,zone_2,residential,0.0921,0,none,0.9245,0.0719,0.5409,1,UNKNOWN,0,Score 0.541 < threshold 0.55,LOW
2024-03-23 01:00:00,MTR_0032,zone_2,residential,0.1035,0,none,0.9281,0.0958,0.5536,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 01:15:00,MTR_0032,zone_2,residential,0.0894,0,none,0.9289,0.0588,0.5374,1,UNKNOWN,0,Score 0.537 < threshold 0.55,LOW
2024-03-23 01:30:00,MTR_0032,zone_2,residential,0.0983,0,none,0.9245,0.0614,0.5361,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-23 01:45:00,MTR_0032,zone_2,residential,0.0891,0,none,0.9399,0.0439,0.5367,1,UNKNOWN,0,Score 0.537 < threshold 0.55,LOW
2024-03-23 02:00:00,MTR_0032,zone_2,residential,0.0921,0,none,0.9407,0.0974,0.5612,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 02:15:00,MTR_0032,zone_2,residential,0.0864,0,none,0.9223,0.0502,0.5299,1,UNKNOWN,0,Score 0.530 < threshold 0.55,LOW
2024-03-23 02:30:00,MTR_0032,zone_2,residential,0.099,0,none,0.9302,0.0874,0.5509,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 02:45:00,MTR_0032,zone_2,residential,0.0917,0,none,0.9229,0.0571,0.5333,1,UNKNOWN,0,Score 0.533 < threshold 0.55,LOW
2024-03-23 03:00:00,MTR_0032,zone_2,residential,0.085,0,none,0.9246,0.0516,0.5317,1,UNKNOWN,0,Score 0.532 < threshold 0.55,LOW
2024-03-23 03:15:00,MTR_0032,zone_2,residential,0.0956,0,none,0.9252,0.0623,0.5369,1,UNKNOWN,0,Score 0.537 < threshold 0.55,LOW
2024-03-23 03:30:00,MTR_0032,zone_2,residential,0.101,0,none,0.9264,0.0704,0.5412,1,UNKNOWN,0,Score 0.541 < threshold 0.55,LOW
2024-03-23 03:45:00,MTR_0032,zone_2,residential,0.0817,0,none,0.9427,0.0394,0.5362,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-23 04:00:00,MTR_0032,zone_2,residential,0.0996,0,none,0.9319,0.0833,0.55,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 04:15:00,MTR_0032,zone_2,residential,0.0949,0,none,0.9247,0.0739,0.5418,1,UNKNOWN,0,Score 0.542 < threshold 0.55,LOW
2024-03-23 04:30:00,MTR_0032,zone_2,residential,0.0917,0,none,0.9269,0.0656,0.5393,1,UNKNOWN,0,Score 0.539 < threshold 0.55,LOW
2024-03-23 04:45:00,MTR_0032,zone_2,residential,0.0923,0,none,0.9271,0.059,0.5365,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-23 05:00:00,MTR_0032,zone_2,residential,0.1216,0,none,0.9363,0.0525,0.5386,1,UNKNOWN,0,Score 0.539 < threshold 0.55,LOW
2024-03-23 05:15:00,MTR_0032,zone_2,residential,0.1878,0,none,0.9481,0.1875,0.6058,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 05:30:00,MTR_0032,zone_2,residential,0.1535,0,none,0.9281,0.103,0.5568,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 05:45:00,MTR_0032,zone_2,residential,0.1484,0,none,0.9226,0.1061,0.5552,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 06:00:00,MTR_0032,zone_2,residential,0.2601,0,none,0.9672,0.2288,0.6349,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 06:15:00,MTR_0032,zone_2,residential,0.2974,0,none,0.9388,0.5254,0.7528,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 06:30:00,MTR_0032,zone_2,residential,0.2948,0,none,0.9448,0.5794,0.7804,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 06:45:00,MTR_0032,zone_2,residential,0.2863,0,none,0.9414,0.3282,0.6654,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 07:00:00,MTR_0032,zone_2,residential,0.4389,0,none,1.0,1.0,1.0,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 07:15:00,MTR_0032,zone_2,residential,0.3775,0,none,0.9514,0.7219,0.8481,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 07:30:00,MTR_0032,zone_2,residential,0.4211,0,none,0.9708,1.0,0.9839,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 07:45:00,MTR_0032,zone_2,residential,0.3885,0,none,0.9521,0.7298,0.8521,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 08:00:00,MTR_0032,zone_2,residential,0.4131,0,none,0.9571,1.0,0.9764,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 08:15:00,MTR_0032,zone_2,residential,0.4179,0,none,0.9563,0.6494,0.8182,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 08:30:00,MTR_0032,zone_2,residential,0.4256,0,none,0.9653,0.8799,0.9269,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 08:45:00,MTR_0032,zone_2,residential,0.3581,0,none,0.9394,0.219,0.6152,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 09:00:00,MTR_0032,zone_2,residential,0.3286,0,none,0.9354,0.189,0.5995,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 09:15:00,MTR_0032,zone_2,residential,0.2865,0,none,0.9427,0.0415,0.5372,1,UNKNOWN,0,Score 0.537 < threshold 0.55,LOW
2024-03-23 09:30:00,MTR_0032,zone_2,residential,0.2894,0,none,0.937,0.1056,0.5628,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 09:45:00,MTR_0032,zone_2,residential,0.3522,0,none,0.9342,0.2617,0.6316,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 10:00:00,MTR_0032,zone_2,residential,0.2345,0,none,0.9331,0.0823,0.5502,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 10:15:00,MTR_0032,zone_2,residential,0.1846,0,none,0.9286,0.0564,0.5361,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-23 10:30:00,MTR_0032,zone_2,residential,0.2498,0,none,0.9356,0.1545,0.5841,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 10:45:00,MTR_0032,zone_2,residential,0.2009,0,none,0.9389,0.0633,0.5449,1,UNKNOWN,0,Score 0.545 < threshold 0.55,LOW
2024-03-23 11:00:00,MTR_0032,zone_2,residential,0.2051,0,none,0.9113,0.0553,0.5261,1,UNKNOWN,0,Score 0.526 < threshold 0.55,LOW
2024-03-23 11:15:00,MTR_0032,zone_2,residential,0.1833,0,none,0.9198,0.0572,0.5317,1,UNKNOWN,0,Score 0.532 < threshold 0.55,LOW
2024-03-23 11:30:00,MTR_0032,zone_2,residential,0.2147,0,none,0.9208,0.1189,0.5599,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 11:45:00,MTR_0032,zone_2,residential,0.1902,0,none,0.9232,0.0621,0.5357,1,UNKNOWN,0,Score 0.536 < threshold 0.55,LOW
2024-03-23 12:00:00,MTR_0032,zone_2,residential,0.2306,0,none,0.9181,0.0913,0.5461,1,UNKNOWN,0,Score 0.546 < threshold 0.55,LOW
2024-03-23 12:15:00,MTR_0032,zone_2,residential,0.2326,0,none,0.9188,0.099,0.5499,1,UNKNOWN,0,Score 0.550 < threshold 0.55,LOW
2024-03-23 12:30:00,MTR_0032,zone_2,residential,0.2367,0,none,0.91,0.0662,0.5303,1,UNKNOWN,0,Score 0.530 < threshold 0.55,LOW
2024-03-23 12:45:00,MTR_0032,zone_2,residential,0.2435,0,none,0.9217,0.2164,0.6043,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 13:00:00,MTR_0032,zone_2,residential,0.1846,0,none,0.9213,0.0998,0.5516,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 13:15:00,MTR_0032,zone_2,residential,0.1902,0,none,0.9163,0.1117,0.5542,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 13:30:00,MTR_0032,zone_2,residential,0.153,0,none,0.9249,0.0255,0.5202,1,UNKNOWN,0,Score 0.520 < threshold 0.55,LOW
2024-03-23 13:45:00,MTR_0032,zone_2,residential,0.174,0,none,0.9252,0.0435,0.5284,1,UNKNOWN,0,Score 0.528 < threshold 0.55,LOW
2024-03-23 14:00:00,MTR_0032,zone_2,residential,0.1671,0,none,0.9194,0.0457,0.5263,1,UNKNOWN,0,Score 0.526 < threshold 0.55,LOW
2024-03-23 14:15:00,MTR_0032,zone_2,residential,0.1722,0,none,0.9118,0.0469,0.5226,1,UNKNOWN,0,Score 0.523 < threshold 0.55,LOW
2024-03-23 14:30:00,MTR_0032,zone_2,residential,0.1948,0,none,0.9155,0.0542,0.5279,1,UNKNOWN,0,Score 0.528 < threshold 0.55,LOW
2024-03-23 14:45:00,MTR_0032,zone_2,residential,0.1536,0,none,0.9231,0.0547,0.5323,1,UNKNOWN,0,Score 0.532 < threshold 0.55,LOW
2024-03-23 15:00:00,MTR_0032,zone_2,residential,0.1911,0,none,0.9142,0.0429,0.5221,1,UNKNOWN,0,Score 0.522 < threshold 0.55,LOW
2024-03-23 15:15:00,MTR_0032,zone_2,residential,0.2148,0,none,0.917,0.1814,0.586,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-23 15:30:00,MTR_0032,zone_2,residential,0.2445,0,none,0.9274,0.1948,0.5978,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 15:45:00,MTR_0032,zone_2,residential,0.2127,0,none,0.9157,0.1944,0.5912,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 16:00:00,MTR_0032,zone_2,residential,0.2444,0,none,0.9225,0.1462,0.5732,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 16:15:00,MTR_0032,zone_2,residential,0.2788,0,none,0.9309,0.4298,0.7054,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 16:30:00,MTR_0032,zone_2,residential,0.2734,0,none,0.9216,0.4407,0.7052,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 16:45:00,MTR_0032,zone_2,residential,0.2547,0,none,0.9193,0.3416,0.6594,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 17:00:00,MTR_0032,zone_2,residential,0.353,0,none,0.9586,0.4502,0.7298,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 17:15:00,MTR_0032,zone_2,residential,0.3242,0,none,0.9403,0.4136,0.7033,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 17:30:00,MTR_0032,zone_2,residential,0.3133,0,none,0.9271,0.3256,0.6565,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 17:45:00,MTR_0032,zone_2,residential,0.3136,0,none,0.9361,0.3718,0.6822,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 18:00:00,MTR_0032,zone_2,residential,0.4526,0,none,0.9887,0.4457,0.7443,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 18:15:00,MTR_0032,zone_2,residential,0.456,0,none,0.981,0.5278,0.7771,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 18:30:00,MTR_0032,zone_2,residential,0.511,0,none,1.0,0.3408,0.7034,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 18:45:00,MTR_0032,zone_2,residential,0.515,0,none,1.0,0.3858,0.7236,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 19:00:00,MTR_0032,zone_2,residential,0.4032,0,none,0.9556,0.3821,0.6976,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 19:15:00,MTR_0032,zone_2,residential,0.4698,0,none,0.9811,0.3966,0.718,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 19:30:00,MTR_0032,zone_2,residential,0.4879,0,none,0.9709,0.2629,0.6523,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 19:45:00,MTR_0032,zone_2,residential,0.4375,0,none,0.9648,0.4637,0.7393,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 20:00:00,MTR_0032,zone_2,residential,0.4617,0,none,0.9647,0.434,0.7259,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 20:15:00,MTR_0032,zone_2,residential,0.4119,0,none,0.9524,0.4191,0.7124,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 20:30:00,MTR_0032,zone_2,residential,0.44,0,none,0.9588,0.2549,0.642,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 20:45:00,MTR_0032,zone_2,residential,0.4857,0,none,0.9801,0.5334,0.7791,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 21:00:00,MTR_0032,zone_2,residential,0.3826,0,none,0.9568,0.2699,0.6477,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 21:15:00,MTR_0032,zone_2,residential,0.3585,0,none,0.9383,0.5502,0.7637,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 21:30:00,MTR_0032,zone_2,residential,0.4193,0,none,0.9574,0.5583,0.7778,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 21:45:00,MTR_0032,zone_2,residential,0.3746,0,none,0.9511,0.4798,0.739,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 22:00:00,MTR_0032,zone_2,residential,0.264,0,none,0.9468,0.2018,0.6115,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 22:15:00,MTR_0032,zone_2,residential,0.259,0,none,0.9332,0.2075,0.6066,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 22:30:00,MTR_0032,zone_2,residential,0.2625,0,none,0.9436,0.1417,0.5827,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 22:45:00,MTR_0032,zone_2,residential,0.2309,0,none,0.9375,0.2243,0.6166,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 23:00:00,MTR_0032,zone_2,residential,0.1199,0,none,0.9614,0.1313,0.5878,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 23:15:00,MTR_0032,zone_2,residential,0.1378,0,none,0.9468,0.1423,0.5848,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 23:30:00,MTR_0032,zone_2,residential,0.137,0,none,0.9404,0.1322,0.5767,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 23:45:00,MTR_0032,zone_2,residential,0.1552,0,none,0.9433,0.1492,0.586,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-24 00:00:00,MTR_0032,zone_2,residential,0.1032,0,none,0.9398,0.1409,0.5803,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-24 00:15:00,MTR_0032,zone_2,residential,0.1022,0,none,0.9299,0.133,0.5713,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-24 00:30:00,MTR_0032,zone_2,residential,0.0996,0,none,0.9237,0.1097,0.5574,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-24 00:45:00,MTR_0032,zone_2,residential,0.0986,0,none,0.9251,0.1158,0.5609,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-24 01:00:00,MTR_0032,zone_2,residential,0.0928,0,none,0.9217,0.085,0.5452,1,UNKNOWN,0,Score 0.545 < threshold 0.55,LOW
2024-03-24 01:15:00,MTR_0032,zone_2,residential,0.1076,0,none,0.929,0.1145,0.5625,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-24 01:30:00,MTR_0032,zone_2,residential,0.0924,0,none,0.9268,0.0894,0.55,1,UNKNOWN,0,Score 0.550 < threshold 0.55,LOW
2024-03-24 01:45:00,MTR_0032,zone_2,residential,0.0957,0,none,0.9237,0.0899,0.5485,1,UNKNOWN,0,Score 0.548 < threshold 0.55,LOW
2024-03-24 02:00:00,MTR_0032,zone_2,residential,0.0927,0,none,0.9204,0.0809,0.5426,1,UNKNOWN,0,Score 0.543 < threshold 0.55,LOW
2024-03-24 02:15:00,MTR_0032,zone_2,residential,0.0976,0,none,0.9223,0.0746,0.5408,1,UNKNOWN,0,Score 0.541 < threshold 0.55,LOW
2024-03-24 02:30:00,MTR_0032,zone_2,residential,0.0988,0,none,0.9172,0.083,0.5418,1,UNKNOWN,0,Score 0.542 < threshold 0.55,LOW
2024-03-24 02:45:00,MTR_0032,zone_2,residential,0.0969,0,none,0.9212,0.0761,0.5409,1,UNKNOWN,0,Score 0.541 < threshold 0.55,LOW
2024-03-24 03:00:00,MTR_0032,zone_2,residential,0.0954,0,none,0.9208,0.0763,0.5408,1,UNKNOWN,0,Score 0.541 < threshold 0.55,LOW
2024-03-24 03:15:00,MTR_0032,zone_2,residential,0.0822,0,none,0.9329,0.0842,0.551,1,UNKNOWN,0,Only 1/2 consecutive flags,MEDIUM
2024-03-24 03:30:00,MTR_0032,zone_2,residential,0.1061,0,none,0.924,0.0894,0.5484,1,UNKNOWN,0,Score 0.548 < threshold 0.55,LOW
