timestamp,zone_id,actual_demand,predicted_demand,prediction_error,is_test_period,zone_peak,load_factor,risk_level,risk_score
2024-02-01 01:30:00,zone_2,4.0878000000000005,4.0895,-0.0017,0,9.2683,0.44123517797222794,LOW,44.1
2024-02-01 01:45:00,zone_2,4.3753,4.3769,-0.0016,0,9.2683,0.47224410085992036,LOW,47.2
2024-02-01 02:00:00,zone_2,3.604,3.6066,-0.0026,0,9.2683,0.3891328506845915,LOW,38.9
2024-02-01 02:15:00,zone_2,3.8023,3.8034,-0.0011,0,9.2683,0.4103665181316962,LOW,41.0
2024-02-01 02:30:00,zone_2,3.7958,3.7961,-0.0003,0,9.2683,0.40957888717456276,LOW,41.0
2024-02-01 02:45:00,zone_2,4.5384,4.5362,0.0022,0,9.2683,0.4894317188696956,LOW,48.9
2024-02-01 03:00:00,zone_2,4.4662,4.4663,-0.0001,0,9.2683,0.4818898827185137,LOW,48.2
2024-02-01 03:15:00,zone_2,4.1489,4.1479,0.001,0,9.2683,0.44753622562929557,LOW,44.8
2024-02-01 03:30:00,zone_2,4.1797,4.1792,0.0005,0,9.2683,0.4509133282263198,LOW,45.1
2024-02-01 03:45:00,zone_2,4.1121,4.1127,-0.0006,0,9.2683,0.44373833389078904,LOW,44.4
2024-02-01 04:00:00,zone_2,4.4968,4.4971,-0.0003,0,9.2683,0.48521303798970683,LOW,48.5
2024-02-01 04:15:00,zone_2,4.6451,4.6456,-0.0005,0,9.2683,0.5012353937615313,LOW,50.1
2024-02-01 04:30:00,zone_2,4.403,4.4026,0.0004,0,9.2683,0.47501699340763676,LOW,47.5
2024-02-01 04:45:00,zone_2,4.4927,4.4933,-0.0006,0,9.2683,0.4848030383133908,LOW,48.5
2024-02-01 05:00:00,zone_2,4.7539,4.7547,-0.0008,0,9.2683,0.5130067002578682,LOW,51.3
2024-02-01 05:15:00,zone_2,4.6707,4.6704,0.0003,0,9.2683,0.5039111811227517,LOW,50.4
2024-02-01 05:30:00,zone_2,4.5415,4.5423,-0.0008,0,9.2683,0.4900898762448345,LOW,49.0
2024-02-01 05:45:00,zone_2,4.3509,4.3514,-0.0005,0,9.2683,0.4694927872425364,LOW,46.9
2024-02-01 06:00:00,zone_2,6.505,6.502,0.003,0,9.2683,0.7015310251070854,MEDIUM,70.2
2024-02-01 06:15:00,zone_2,5.5586,5.5599,-0.0013,0,9.2683,0.5998834737762049,LOW,60.0
2024-02-01 06:30:00,zone_2,5.7633,5.762,0.0013,0,9.2683,0.6216889828771187,MEDIUM,62.2
2024-02-01 06:45:00,zone_2,6.119199999999999,6.1198,-0.0006,0,9.2683,0.6602936892418243,MEDIUM,66.0
2024-02-01 07:00:00,zone_2,7.0999,7.1023,-0.0024,0,9.2683,0.7663001844998543,HIGH,76.6
2024-02-01 07:15:00,zone_2,7.3576,7.3559,0.0017,0,9.2683,0.7936622681613672,HIGH,79.4
2024-02-01 07:30:00,zone_2,7.1845,7.1846,-0.0001,0,9.2683,0.7751799143316466,HIGH,77.5
2024-02-01 07:45:00,zone_2,7.2343,7.234,0.0003,0,9.2683,0.7805099101237551,HIGH,78.1
2024-02-01 08:00:00,zone_2,7.9578,7.9598,-0.002,0,9.2683,0.8588198483001198,HIGH,85.9
2024-02-01 08:15:00,zone_2,7.6133,7.6132,0.0001,0,9.2683,0.82142356203403,HIGH,82.1
2024-02-01 08:30:00,zone_2,9.0178,9.0179,-0.0001,0,9.2683,0.9729831792238058,CRITICAL,97.3
2024-02-01 08:45:00,zone_2,8.600200000000001,8.6004,-0.0002,0,9.2683,0.927937162154872,CRITICAL,92.8
2024-02-01 09:00:00,zone_2,9.096,9.0954,0.0006,0,9.2683,0.9813450147276199,CRITICAL,98.1
2024-02-01 09:15:00,zone_2,8.6896,8.6902,-0.0006,0,9.2683,0.9376261018741302,CRITICAL,93.8
2024-02-01 09:30:00,zone_2,8.4017,8.4039,-0.0022,0,9.2683,0.906735863103266,CRITICAL,90.7
2024-02-01 09:45:00,zone_2,8.955400000000001,8.9548,0.0006,0,9.2683,0.9661750267039263,CRITICAL,96.6
2024-02-01 10:00:00,zone_2,8.4947,8.4933,0.0014,0,9.2683,0.9163816449618593,CRITICAL,91.6
2024-02-01 10:15:00,zone_2,8.6986,8.6993,-0.0007,0,9.2683,0.9386079432042552,CRITICAL,93.9
2024-02-01 10:30:00,zone_2,8.3625,8.363,-0.0005,0,9.2683,0.9023229718502853,CRITICAL,90.2
2024-02-01 10:45:00,zone_2,7.913399999999999,7.9137,-0.0003,0,9.2683,0.8538459048584962,HIGH,85.4
2024-02-01 11:00:00,zone_2,8.5381,8.54,-0.0019,0,9.2683,0.92142032519448,CRITICAL,92.1
2024-02-01 11:15:00,zone_2,7.6393,7.6396,-0.0003,0,9.2683,0.8242719808379099,HIGH,82.4
2024-02-01 11:30:00,zone_2,8.4854,8.4852,0.0002,0,9.2683,0.9155076982833962,CRITICAL,91.6
2024-02-01 11:45:00,zone_2,7.870999999999999,7.8725,-0.0015,0,9.2683,0.8494006452100169,HIGH,84.9
2024-02-01 12:00:00,zone_2,8.4105,8.411,-0.0005,0,9.2683,0.907501915130067,CRITICAL,90.8
2024-02-01 12:15:00,zone_2,6.9352,6.9353,-0.0001,0,9.2683,0.7482817776722808,MEDIUM,74.8
2024-02-01 12:30:00,zone_2,7.5258,7.5275,-0.0017,0,9.2683,0.8121769903865865,HIGH,81.2
2024-02-01 12:45:00,zone_2,7.658399999999999,7.6581,0.0003,0,9.2683,0.826268031893659,HIGH,82.6
2024-02-01 13:00:00,zone_2,9.2849,9.2837,0.0012,0,9.2683,1.0016615776355966,CRITICAL,100.0
2024-02-01 13:15:00,zone_2,8.3781,8.3782,-0.0001,0,9.2683,0.9039629705555495,CRITICAL,90.4
2024-02-01 13:30:00,zone_2,8.0914,8.0908,0.0006,0,9.2683,0.8729540476678571,HIGH,87.3
2024-02-01 13:45:00,zone_2,8.913,8.911,0.002,0,9.2683,0.9614492409611255,CRITICAL,96.1
2024-02-01 14:00:00,zone_2,8.243400000000001,8.2437,-0.0003,0,9.2683,0.8894511399069949,HIGH,88.9
2024-02-01 14:15:00,zone_2,8.785400000000001,8.7814,0.004,0,9.2683,0.9474660941057151,CRITICAL,94.7
2024-02-01 14:30:00,zone_2,8.311,8.3098,0.0012,0,9.2683,0.8965829763818607,HIGH,89.7
2024-02-01 14:45:00,zone_2,8.9261,8.927,-0.0009,0,9.2683,0.9631755553877194,CRITICAL,96.3
2024-02-01 15:00:00,zone_2,7.8231,7.8232,-0.0001,0,9.2683,0.8440814388830745,HIGH,84.4
2024-02-01 15:15:00,zone_2,8.2456,8.2457,-0.0001,0,9.2683,0.889666929210319,HIGH,89.0
2024-02-01 15:30:00,zone_2,8.433399999999999,8.4325,0.0009,0,9.2683,0.9098216501408024,CRITICAL,91.0
2024-02-01 15:45:00,zone_2,8.6465,8.649,-0.0025,0,9.2683,0.9331808422256508,CRITICAL,93.3
2024-02-01 16:00:00,zone_2,8.8856,8.8849,0.0007,0,9.2683,0.9586331905527443,CRITICAL,95.9
2024-02-01 16:15:00,zone_2,8.3653,8.3652,0.0001,0,9.2683,0.902560340083942,CRITICAL,90.3
2024-02-01 16:30:00,zone_2,8.115300000000001,8.1133,0.002,0,9.2683,0.8753816773302548,HIGH,87.5
2024-02-01 16:45:00,zone_2,8.741800000000001,8.7407,0.0011,0,9.2683,0.943074781783067,CRITICAL,94.3
2024-02-01 17:00:00,zone_2,8.3808,8.3794,0.0014,0,9.2683,0.9040924441375442,CRITICAL,90.4
2024-02-01 17:15:00,zone_2,8.1355,8.1363,-0.0008,0,9.2683,0.8778632543184834,HIGH,87.8
2024-02-01 17:30:00,zone_2,8.555000000000001,8.5559,-0.0009,0,9.2683,0.9231358501559077,CRITICAL,92.3
2024-02-01 17:45:00,zone_2,8.430200000000001,8.4293,0.0009,0,9.2683,0.9094763872554837,CRITICAL,90.9
2024-02-01 18:00:00,zone_2,8.899799999999999,8.8991,0.0007,0,9.2683,0.9601652946063465,CRITICAL,96.0
2024-02-01 18:15:00,zone_2,8.5181,8.5201,-0.002,0,9.2683,0.9192732216264039,CRITICAL,91.9
2024-02-01 18:30:00,zone_2,8.620000000000001,8.6183,0.0017,0,9.2683,0.9298684764196239,CRITICAL,93.0
2024-02-01 18:45:00,zone_2,8.443000000000001,8.4412,0.0018,0,9.2683,0.910760333610263,CRITICAL,91.1
2024-02-01 19:00:00,zone_2,9.8455,9.828,0.0175,0,9.2683,1.0603886365352868,CRITICAL,100.0
2024-02-01 19:15:00,zone_2,9.7347,9.7306,0.0041,0,9.2683,1.0498796974633968,CRITICAL,100.0
2024-02-01 19:30:00,zone_2,9.1927,9.1928,-0.0001,0,9.2683,0.9918539537995101,CRITICAL,99.2
2024-02-01 19:45:00,zone_2,9.1207,9.1168,0.0039,0,9.2683,0.9836539602731892,CRITICAL,98.4
2024-02-01 20:00:00,zone_2,8.5289,8.5295,-0.0006,0,9.2683,0.920287431352028,CRITICAL,92.0
2024-02-01 20:15:00,zone_2,8.820599999999999,8.8176,0.003,0,9.2683,0.9513718804958838,CRITICAL,95.1
2024-02-01 20:30:00,zone_2,8.331,8.3308,0.0002,0,9.2683,0.8988487640667652,HIGH,89.9
2024-02-01 20:45:00,zone_2,8.895800000000001,8.8987,-0.0029,0,9.2683,0.9601221367456815,CRITICAL,96.0
2024-02-01 21:00:00,zone_2,7.115200000000001,7.1148,0.0004,0,9.2683,0.7676488676456308,HIGH,76.8
2024-02-01 21:15:00,zone_2,7.0793,7.08,-0.0007,0,9.2683,0.7638941337677891,HIGH,76.4
2024-02-01 21:30:00,zone_2,7.0602,7.06,0.0002,0,9.2683,0.7617362407345467,HIGH,76.2
2024-02-01 21:45:00,zone_2,7.5245,7.5235,0.001,0,9.2683,0.8117454117799381,HIGH,81.2
2024-02-01 22:00:00,zone_2,5.8221,5.8224,-0.0003,0,9.2683,0.6282058198375107,MEDIUM,62.8
2024-02-01 22:15:00,zone_2,5.982799999999999,5.9853,-0.0025,0,9.2683,0.6457818585932695,MEDIUM,64.6
2024-02-01 22:30:00,zone_2,5.7466,5.7465,0.0001,0,9.2683,0.620016615776356,MEDIUM,62.0
2024-02-01 22:45:00,zone_2,5.5473,5.5482,-0.0009,0,9.2683,0.5986211063517581,LOW,59.9
2024-02-01 23:00:00,zone_2,4.2564,4.2566,-0.0002,0,9.2683,0.45926437426496763,LOW,45.9
2024-02-01 23:15:00,zone_2,4.8741,4.8726,0.0015,0,9.2683,0.5257274796888318,LOW,52.6
2024-02-01 23:30:00,zone_2,5.047,5.0471,-0.0001,0,9.2683,0.5445550964038713,LOW,54.5
2024-02-01 23:45:00,zone_2,4.265000000000001,4.2668,-0.0018,0,9.2683,0.4603648997119213,LOW,46.0
2024-02-02 00:00:00,zone_2,4.6586,4.6582,0.0004,0,9.2683,0.5025948663724739,LOW,50.3
2024-02-02 00:15:00,zone_2,4.527,4.5286,-0.0016,0,9.2683,0.48861171951706356,LOW,48.9
2024-02-02 00:30:00,zone_2,4.7533,4.7529,0.0004,0,9.2683,0.5128124898848765,LOW,51.3
2024-02-02 00:45:00,zone_2,4.6578,4.658,-0.0002,0,9.2683,0.5025732874421416,LOW,50.3
2024-02-02 01:00:00,zone_2,3.7492,3.7498,-0.0006,0,9.2683,0.40458336480260676,LOW,40.5
2024-02-02 01:15:00,zone_2,4.4742,4.4751,-0.0009,0,9.2683,0.4828393556531403,LOW,48.3
2024-02-02 01:30:00,zone_2,4.0103,4.0124,-0.0021,0,9.2683,0.43291650032907875,LOW,43.3
2024-02-02 01:45:00,zone_2,4.3332,4.3332,0.0,0,9.2683,0.4675291045822858,LOW,46.8
2024-02-02 02:00:00,zone_2,4.3263,4.3266,-0.0003,0,9.2683,0.46681699988131586,LOW,46.7
2024-02-02 02:15:00,zone_2,4.422,4.423,-0.001,0,9.2683,0.47721804430154396,LOW,47.7
2024-02-02 02:30:00,zone_2,4.232,4.2319,0.0001,0,9.2683,0.45659937636891346,LOW,45.7
2024-02-02 02:45:00,zone_2,4.118399999999999,4.1174,0.001,0,9.2683,0.44424543875360095,LOW,44.4
2024-02-02 03:00:00,zone_2,4.6459,4.6456,0.0003,0,9.2683,0.5012353937615313,LOW,50.1
2024-02-02 03:15:00,zone_2,4.0617,4.0615,0.0002,0,9.2683,0.43821412772568863,LOW,43.8
2024-02-02 03:30:00,zone_2,4.4657,4.4663,-0.0006,0,9.2683,0.4818898827185137,LOW,48.2
2024-02-02 03:45:00,zone_2,4.013,4.0132,-0.0002,0,9.2683,0.4330028160504084,LOW,43.3
2024-02-02 04:00:00,zone_2,3.9372,3.9399,-0.0027,0,9.2683,0.4250941380835752,LOW,42.5
2024-02-02 04:15:00,zone_2,4.0815,4.0847,-0.0032,0,9.2683,0.4407172836442497,LOW,44.1
2024-02-02 04:30:00,zone_2,3.9061,3.9083,-0.0022,0,9.2683,0.4216846670910523,LOW,42.2
2024-02-02 04:45:00,zone_2,3.812,3.8114,0.0006,0,9.2683,0.41122967534499316,LOW,41.1
2024-02-02 05:00:00,zone_2,4.7295,4.732,-0.0025,0,9.2683,0.5105574916651382,LOW,51.1
2024-02-02 05:15:00,zone_2,4.7769,4.7766,0.0003,0,9.2683,0.5153695931292686,LOW,51.5
2024-02-02 05:30:00,zone_2,4.9973,4.9972,0.0001,0,9.2683,0.5391711532859317,LOW,53.9
2024-02-02 05:45:00,zone_2,4.4327,4.4336,-0.0009,0,9.2683,0.47836172760916246,LOW,47.8
2024-02-02 06:00:00,zone_2,6.3492,6.349,0.0002,0,9.2683,0.6850231434027816,MEDIUM,68.5
2024-02-02 06:15:00,zone_2,5.7763,5.7764,-0.0001,0,9.2683,0.6232426658610533,MEDIUM,62.3
2024-02-02 06:30:00,zone_2,6.022799999999999,6.0229,-0.0001,0,9.2683,0.6498386974957652,MEDIUM,65.0
2024-02-02 06:45:00,zone_2,5.9175,5.9181,-0.0006,0,9.2683,0.6385313380015752,MEDIUM,63.9
2024-02-02 07:00:00,zone_2,8.134400000000001,8.1363,-0.0019,0,9.2683,0.8778632543184834,HIGH,87.8
2024-02-02 07:15:00,zone_2,7.1098,7.1082,0.0016,0,9.2683,0.7669367629446608,HIGH,76.7
2024-02-02 07:30:00,zone_2,7.5122,7.5126,-0.0004,0,9.2683,0.810569360076821,HIGH,81.1
2024-02-02 07:45:00,zone_2,7.2258,7.2261,-0.0003,0,9.2683,0.7796575423756245,HIGH,78.0
2024-02-02 08:00:00,zone_2,7.8067,7.8047,0.002,0,9.2683,0.8420853878273254,HIGH,84.2
2024-02-02 08:15:00,zone_2,8.4507,8.4535,-0.0028,0,9.2683,0.912087437825707,CRITICAL,91.2
2024-02-02 08:30:00,zone_2,8.2487,8.2502,-0.0015,0,9.2683,0.8901524551427985,HIGH,89.0
2024-02-02 08:45:00,zone_2,8.0639,8.0634,0.0005,0,9.2683,0.8699977342123151,HIGH,87.0
2024-02-02 09:00:00,zone_2,8.7791,8.7787,0.0004,0,9.2683,0.9471747785462276,CRITICAL,94.7
2024-02-02 09:15:00,zone_2,8.233,8.2335,-0.0005,0,9.2683,0.8883506144600412,HIGH,88.8
2024-02-02 09:30:00,zone_2,8.8254,8.8268,-0.0014,0,9.2683,0.9523645112911754,CRITICAL,95.2
2024-02-02 09:45:00,zone_2,8.965,8.9639,0.0011,0,9.2683,0.9671568680340517,CRITICAL,96.7
2024-02-02 10:00:00,zone_2,8.2507,8.2504,0.0003,0,9.2683,0.8901740340731311,HIGH,89.0
2024-02-02 10:15:00,zone_2,8.9279,8.927,0.0009,0,9.2683,0.9631755553877194,CRITICAL,96.3
2024-02-02 10:30:00,zone_2,8.255899999999999,8.2559,-0.0,0,9.2683,0.8907674546572727,HIGH,89.1
2024-02-02 10:45:00,zone_2,9.2311,9.2292,0.0019,0,9.2683,0.9957813191200113,CRITICAL,99.6
2024-02-02 11:00:00,zone_2,9.1545,9.1565,-0.002,0,9.2683,0.9879373779441752,CRITICAL,98.8
2024-02-02 11:15:00,zone_2,8.8336,8.836,-0.0024,0,9.2683,0.9533571420864668,CRITICAL,95.3
2024-02-02 11:30:00,zone_2,7.9735,7.9762,-0.0027,0,9.2683,0.8605893205873786,HIGH,86.1
2024-02-02 11:45:00,zone_2,8.6998,8.6993,0.0005,0,9.2683,0.9386079432042552,CRITICAL,93.9
2024-02-02 12:00:00,zone_2,7.7761,7.772,0.0041,0,9.2683,0.8385572327179742,HIGH,83.9
2024-02-02 12:15:00,zone_2,7.8873,7.8887,-0.0014,0,9.2683,0.8511485385669433,HIGH,85.1
2024-02-02 12:30:00,zone_2,8.366299999999999,8.366,0.0003,0,9.2683,0.9026466558052717,CRITICAL,90.3
2024-02-02 12:45:00,zone_2,7.5015,7.5019,-0.0004,0,9.2683,0.8094148873040363,HIGH,80.9
2024-02-02 13:00:00,zone_2,8.7623,8.7629,-0.0006,0,9.2683,0.9454700430499661,CRITICAL,94.5
2024-02-02 13:15:00,zone_2,8.2152,8.2151,0.0001,0,9.2683,0.8863653528694582,HIGH,88.6
2024-02-02 13:30:00,zone_2,8.3961,8.396,0.0001,0,9.2683,0.9058834953551353,CRITICAL,90.6
2024-02-02 13:45:00,zone_2,8.807400000000001,8.8087,-0.0013,0,9.2683,0.950411618096091,CRITICAL,95.0
2024-02-02 14:00:00,zone_2,8.4529,8.4535,-0.0006,0,9.2683,0.912087437825707,CRITICAL,91.2
2024-02-02 14:15:00,zone_2,7.4962,7.4948,0.0014,0,9.2683,0.8086488352772353,HIGH,80.9
2024-02-02 14:30:00,zone_2,9.1266,9.1258,0.0008,0,9.2683,0.9846250121381483,CRITICAL,98.5
2024-02-02 14:45:00,zone_2,7.8462,7.8456,0.0006,0,9.2683,0.8464982790803061,HIGH,84.6
2024-02-02 15:00:00,zone_2,8.6789,8.6821,-0.0032,0,9.2683,0.936752155195667,CRITICAL,93.7
2024-02-02 15:15:00,zone_2,8.8245,8.8268,-0.0023,0,9.2683,0.9523645112911754,CRITICAL,95.2
2024-02-02 15:30:00,zone_2,8.7661,8.7674,-0.0013,0,9.2683,0.9459555689824456,CRITICAL,94.6
2024-02-02 15:45:00,zone_2,8.4644,8.4624,0.002,0,9.2683,0.9130477002254999,CRITICAL,91.3
2024-02-02 16:00:00,zone_2,8.8104,8.8096,0.0008,0,9.2683,0.9505087232825868,CRITICAL,95.1
2024-02-02 16:15:00,zone_2,8.5687,8.5691,-0.0004,0,9.2683,0.9245600595578478,CRITICAL,92.5
2024-02-02 16:30:00,zone_2,8.16,8.1621,-0.0021,0,9.2683,0.8806469363313661,HIGH,88.1
2024-02-02 16:45:00,zone_2,7.52,7.5175,0.0025,0,9.2683,0.8110980438699654,HIGH,81.1
2024-02-02 17:00:00,zone_2,8.6197,8.6183,0.0014,0,9.2683,0.9298684764196239,CRITICAL,93.0
2024-02-02 17:15:00,zone_2,8.8675,8.8716,-0.0041,0,9.2683,0.9571981916856382,CRITICAL,95.7
2024-02-02 17:30:00,zone_2,8.4452,8.4451,0.0001,0,9.2683,0.9111811227517452,CRITICAL,91.1
2024-02-02 17:45:00,zone_2,7.6806,7.6805,0.0001,0,9.2683,0.8286848720908905,HIGH,82.9
2024-02-02 18:00:00,zone_2,8.7728,8.771,0.0018,0,9.2683,0.9463439897284293,CRITICAL,94.6
2024-02-02 18:15:00,zone_2,9.2161,9.219,-0.0029,0,9.2683,0.9946807936730576,CRITICAL,99.5
2024-02-02 18:30:00,zone_2,9.1524,9.1494,0.003,0,9.2683,0.9871713259173742,CRITICAL,98.7
2024-02-02 18:45:00,zone_2,8.4259,8.4277,-0.0018,0,9.2683,0.9093037558128243,CRITICAL,90.9
2024-02-02 19:00:00,zone_2,9.1911,9.1911,0.0,0,9.2683,0.9916705328916846,CRITICAL,99.2
2024-02-02 19:15:00,zone_2,9.7524,9.7695,-0.0171,0,9.2683,1.054076799413053,CRITICAL,100.0
2024-02-02 19:30:00,zone_2,9.1439,9.1447,-0.0008,0,9.2683,0.9866642210545623,CRITICAL,98.7
2024-02-02 19:45:00,zone_2,9.2583,9.266,-0.0077,0,9.2683,0.9997518423011771,CRITICAL,100.0
2024-02-02 20:00:00,zone_2,9.0201,9.02,0.0001,0,9.2683,0.9732097579922963,CRITICAL,97.3
2024-02-02 20:15:00,zone_2,8.3964,8.396,0.0004,0,9.2683,0.9058834953551353,CRITICAL,90.6
2024-02-02 20:30:00,zone_2,8.2296,8.2304,-0.0008,0,9.2683,0.8880161410398886,HIGH,88.8
2024-02-02 20:45:00,zone_2,7.6628,7.6607,0.0021,0,9.2683,0.8265485579879805,HIGH,82.7
2024-02-02 21:00:00,zone_2,7.415500000000001,7.4149,0.0006,0,9.2683,0.8000280526094322,HIGH,80.0
2024-02-02 21:15:00,zone_2,7.3283,7.3261,0.0022,0,9.2683,0.7904470075418362,HIGH,79.0
2024-02-02 21:30:00,zone_2,7.5997,7.5985,0.0012,0,9.2683,0.8198375106545968,HIGH,82.0
2024-02-02 21:45:00,zone_2,6.7701,6.7685,0.0016,0,9.2683,0.7302849497750397,MEDIUM,73.0
2024-02-02 22:00:00,zone_2,5.539,5.5405,-0.0015,0,9.2683,0.5977903175339598,LOW,59.8
2024-02-02 22:15:00,zone_2,5.814500000000001,5.8162,-0.0017,0,9.2683,0.6275368729972055,MEDIUM,62.8
2024-02-02 22:30:00,zone_2,5.7357,5.7379,-0.0022,0,9.2683,0.6190887217720618,MEDIUM,61.9
2024-02-02 22:45:00,zone_2,5.479,5.4778,0.0012,0,9.2683,0.5910253228747451,LOW,59.1
2024-02-02 23:00:00,zone_2,4.2343,4.2348,-0.0005,0,9.2683,0.45691227085873354,LOW,45.7
2024-02-02 23:15:00,zone_2,4.1029,4.1024,0.0005,0,9.2683,0.44262701897866924,LOW,44.3
2024-02-02 23:30:00,zone_2,4.3645000000000005,4.3653,-0.0008,0,9.2683,0.47099252290063987,LOW,47.1
2024-02-02 23:45:00,zone_2,4.7982000000000005,4.7992,-0.001,0,9.2683,0.5178080122568324,LOW,51.8
2024-02-03 00:00:00,zone_2,4.3484,4.3489,-0.0005,0,9.2683,0.46922305061338115,LOW,46.9
2024-02-03 00:15:00,zone_2,4.3783,4.3781,0.0002,0,9.2683,0.4723735744419149,LOW,47.2
2024-02-03 00:30:00,zone_2,3.6301,3.6302,-0.0001,0,9.2683,0.3916791644638175,LOW,39.2
2024-02-03 00:45:00,zone_2,4.1978,4.1986,-0.0008,0,9.2683,0.4530064844685649,LOW,45.3
2024-02-03 01:00:00,zone_2,4.3260000000000005,4.3263,-0.0003,0,9.2683,0.4667846314858172,LOW,46.7
2024-02-03 01:15:00,zone_2,4.591600000000001,4.5918,-0.0002,0,9.2683,0.49543066150210935,LOW,49.5
2024-02-03 01:30:00,zone_2,4.0078,4.0057,0.0021,0,9.2683,0.4321936061629425,LOW,43.2
2024-02-03 01:45:00,zone_2,3.9415,3.9399,0.0016,0,9.2683,0.4250941380835752,LOW,42.5
2024-02-03 02:00:00,zone_2,4.7402,4.7397,0.0005,0,9.2683,0.5113882804829365,LOW,51.1
2024-02-03 02:15:00,zone_2,4.3902,4.3904,-0.0002,0,9.2683,0.47370067865735893,LOW,47.4
2024-02-03 02:30:00,zone_2,4.2373,4.2349,0.0024,0,9.2683,0.45692306032389973,LOW,45.7
2024-02-03 02:45:00,zone_2,4.975099999999999,4.9742,0.0009,0,9.2683,0.5366895762977029,LOW,53.7
2024-02-03 03:00:00,zone_2,4.3545,4.3543,0.0002,0,9.2683,0.46980568173235654,LOW,47.0
2024-02-03 03:15:00,zone_2,4.0121,4.0127,-0.0006,0,9.2683,0.4329488687245773,LOW,43.3
2024-02-03 03:30:00,zone_2,4.738700000000001,4.7396,-0.0009,0,9.2683,0.5113774910177703,LOW,51.1
2024-02-03 03:45:00,zone_2,3.9181,3.9184,-0.0003,0,9.2683,0.4227744030728397,LOW,42.3
2024-02-03 04:00:00,zone_2,4.086,4.0861,-0.0001,0,9.2683,0.4408683361565767,LOW,44.1
2024-02-03 04:15:00,zone_2,3.8245,3.8242,0.0003,0,9.2683,0.4126107268862682,LOW,41.3
2024-02-03 04:30:00,zone_2,3.88,3.8807,-0.0007,0,9.2683,0.41870677470517786,LOW,41.9
2024-02-03 04:45:00,zone_2,4.456799999999999,4.456,0.0008,0,9.2683,0.4807785678063939,LOW,48.1
2024-02-03 05:00:00,zone_2,4.4667,4.4665,0.0002,0,9.2683,0.4819114616488461,LOW,48.2
2024-02-03 05:15:00,zone_2,4.6043,4.6042,0.0001,0,9.2683,0.49676855518271956,LOW,49.7
2024-02-03 05:30:00,zone_2,4.697900000000001,4.6973,0.0006,0,9.2683,0.5068135472524627,LOW,50.7
2024-02-03 05:45:00,zone_2,5.1495,5.1483,0.0012,0,9.2683,0.5554740351520775,LOW,55.5
2024-02-03 06:00:00,zone_2,6.1196,6.1198,-0.0002,0,9.2683,0.6602936892418243,MEDIUM,66.0
2024-02-03 06:15:00,zone_2,5.7903,5.7918,-0.0015,0,9.2683,0.6249042434966499,MEDIUM,62.5
2024-02-03 06:30:00,zone_2,6.1004,6.1009,-0.0005,0,9.2683,0.6582544803254103,MEDIUM,65.8
2024-02-03 06:45:00,zone_2,5.7454,5.7457,-0.0003,0,9.2683,0.6199303000550263,MEDIUM,62.0
2024-02-03 07:00:00,zone_2,7.3268,7.3261,0.0007,0,9.2683,0.7904470075418362,HIGH,79.0
2024-02-03 07:15:00,zone_2,7.7805,7.7806,-0.0001,0,9.2683,0.8394851267222684,HIGH,83.9
2024-02-03 07:30:00,zone_2,7.0126,7.0128,-0.0002,0,9.2683,0.7566436131760949,HIGH,75.7
2024-02-03 07:45:00,zone_2,7.4948,7.4947,0.0001,0,9.2683,0.8086380458120691,HIGH,80.9
2024-02-03 08:00:00,zone_2,7.659699999999999,7.6581,0.0016,0,9.2683,0.826268031893659,HIGH,82.6
2024-02-03 08:15:00,zone_2,8.0183,8.0182,0.0001,0,9.2683,0.8651208959571874,HIGH,86.5
2024-02-03 08:30:00,zone_2,7.3923,7.3921,0.0002,0,9.2683,0.7975680545515359,HIGH,79.8
2024-02-03 08:45:00,zone_2,8.0765,8.0804,-0.0039,0,9.2683,0.871831943290571,HIGH,87.2
2024-02-03 09:00:00,zone_2,8.443200000000001,8.4412,0.002,0,9.2683,0.910760333610263,CRITICAL,91.1
2024-02-03 09:15:00,zone_2,8.547099999999999,8.5492,-0.0021,0,9.2683,0.9224129559897717,CRITICAL,92.2
2024-02-03 09:30:00,zone_2,8.435,8.436,-0.001,0,9.2683,0.9101992814216199,CRITICAL,91.0
2024-02-03 09:45:00,zone_2,9.2396,9.2365,0.0031,0,9.2683,0.9965689500771446,CRITICAL,99.7
2024-02-03 10:00:00,zone_2,8.4712,8.4712,0.0,0,9.2683,0.9139971731601264,CRITICAL,91.4
2024-02-03 10:15:00,zone_2,8.2466,8.2459,0.0007,0,9.2683,0.8896885081406516,HIGH,89.0
2024-02-03 10:30:00,zone_2,7.9048,7.9056,-0.0008,0,9.2683,0.852971958180033,HIGH,85.3
2024-02-03 10:45:00,zone_2,9.1987,9.1952,0.0035,0,9.2683,0.9921129009634992,CRITICAL,99.2
2024-02-03 11:00:00,zone_2,8.846699999999998,8.8495,-0.0028,0,9.2683,0.9548137198839054,CRITICAL,95.5
2024-02-03 11:15:00,zone_2,7.994999999999999,7.9957,-0.0007,0,9.2683,0.8626932662947898,HIGH,86.3
2024-02-03 11:30:00,zone_2,7.1647,7.1647,0.0,0,9.2683,0.7730328107635704,HIGH,77.3
2024-02-03 11:45:00,zone_2,8.3956,8.3955,0.0001,0,9.2683,0.9058295480293042,CRITICAL,90.6
2024-02-03 12:00:00,zone_2,7.8087,7.8123,-0.0036,0,9.2683,0.8429053871799574,HIGH,84.3
